130.88,12.0,25.853,1084.0,3.8706,841.0,3.0,8.0,1008.6,43.8,1009.9
130.48,12.018,25.62,1083.0,3.8062,790.8,2.8,8.0,1008.7,43.8,1009.0
130.56,12.066,25.563,1082.8,3.8044,685.8,2.5,7.0,1008.9,24.0,1009.0
131.74,12.116,25.434,1083.1,3.7252,511.6,1.8,5.0,1009.0,5.2,1008.9
132.31,12.126,25.421,1083.2,3.7375,388.9,1.4,4.0,1008.9,0.0,1008.9
128.21,11.804,24.313,1077.0,3.6155,205.1,0.7,2.0,1008.9,40.0,1008.9
129.85,11.874,24.728,1079.0,3.6025,48.7,0.2,0.0,1008.9,40.0,1008.9
129.13,11.879,24.579,1077.9,3.6322,0.1,0.0,0.0,1008.7,40.0,1008.9
128.52,11.816,24.324,1076.9,3.6025,0.0,0.0,0.0,1008.4,50.2,1009.8
128.28,11.805,24.3,1076.6,3.5962,0.0,0.0,0.0,1008.3,54.4,1009.9
130.89,11.844,24.875,1079.9,3.6481,0.0,0.0,0.0,1008.3,0.0,1009.8
130.61,11.902,24.874,1079.5,3.6347,0.0,0.0,0.0,1008.5,27.8,1009.9
130.76,11.967,24.942,1079.9,3.648,0.0,0.0,0.0,1008.8,12.7,1008.9
143.19,12.958,29.072,1093.9,4.2768,0.0,0.0,0.0,1009.2,0.0,1009.0
146.78,13.179,30.036,1099.9,4.4482,0.0,0.0,0.0,1009.4,0.0,1009.0
146.45,13.194,29.936,1100.1,4.4258,0.0,0.0,0.0,1009.7,0.0,1008.9
146.48,13.095,29.854,1100.1,4.4058,0.0,0.0,0.0,1009.5,0.0,1008.9
146.33,13.099,29.852,1099.7,4.4436,16.0,0.1,0.0,1009.3,0.0,1009.0
146.07,13.089,29.485,1100.0,4.4573,136.4,0.5,1.0,1009.2,14.1,1009.1
146.09,13.045,29.525,1099.8,4.4336,315.1,1.1,3.0,1008.9,0.0,1010.0
146.19,12.979,29.527,1100.0,4.435,489.6,1.8,5.0,1008.6,5.2,1010.0
146.4,13.111,29.646,1100.0,4.4142,647.9,2.3,6.0,1008.2,5.2,1010.0
146.42,13.012,29.661,1099.9,4.4053,760.8,2.7,8.0,1008.0,5.2,1010.0
146.32,13.12,29.795,1099.8,4.4055,844.2,3.0,8.0,1007.8,24.0,1010.0
139.68,12.609,27.948,1093.4,4.1488,860.1,3.1,9.0,1007.8,24.0,1009.9
131.03,12.027,25.735,1083.5,3.8067,771.2,2.8,8.0,1008.1,24.0,1009.1
131.08,11.975,25.621,1083.3,3.7885,691.9,2.5,7.0,1008.7,24.0,1009.0
130.21,12.023,25.224,1081.3,3.7127,553.9,2.0,6.0,1008.6,23.9,1008.9
129.04,11.898,24.794,1078.7,3.6531,393.3,1.4,4.0,1008.4,23.9,1008.9
148.72,13.258,30.361,1100.0,4.4095,182.1,0.7,2.0,1008.4,0.0,1008.8
149.51,13.39,30.616,1099.9,4.4718,52.5,0.2,1.0,1008.0,5.2,1008.9
149.07,13.237,30.398,1100.1,4.4193,0.0,0.0,0.0,1007.8,0.0,1008.9
148.37,13.272,30.024,1100.0,4.4014,0.0,0.0,0.0,1007.5,15.9,1008.9
148.84,13.193,30.265,1100.1,4.4342,0.0,0.0,0.0,1007.3,21.4,1009.8
147.93,13.209,29.81,1100.2,4.3753,0.0,0.0,0.0,1007.3,0.0,1009.8
148.23,13.243,30.058,1099.9,4.4101,0.0,0.0,0.0,1007.6,0.0,1009.9
147.59,13.193,29.922,1099.9,4.3878,0.0,0.0,0.0,1007.8,5.7,1009.9
146.79,13.18,29.938,1099.9,4.4189,0.0,0.0,0.0,1007.9,0.0,1009.8
145.82,13.076,29.704,1100.1,4.4311,0.0,0.0,0.0,1008.1,1.8,1009.0
146.06,13.1,29.924,1100.0,4.4725,0.0,0.0,0.0,1008.2,1.0,1008.9
146.24,13.154,30.019,1100.0,4.4929,0.0,0.0,0.0,1008.1,8.8,1008.8
146.56,13.12,30.074,1100.1,4.4799,15.7,0.1,0.0,1007.9,30.0,1008.9
145.42,12.998,29.343,1100.0,4.3647,138.3,0.5,1.0,1007.6,96.1,1008.9
146.31,13.057,29.752,1099.9,4.4189,317.4,1.1,3.0,1007.1,5.3,1009.0
145.67,13.036,29.384,1100.0,4.4017,500.6,1.8,5.0,1007.0,68.8,1009.0
146.09,13.093,29.73,1099.9,4.442,659.2,2.4,7.0,1007.1,0.0,1009.1
145.9,13.047,29.594,1100.0,4.3819,778.2,2.8,8.0,1006.9,0.0,1009.0
146.38,13.092,30.075,1099.9,4.433,851.9,3.1,9.0,1006.7,0.0,1009.0
147.1,13.166,30.156,1100.1,4.4689,838.8,3.0,8.0,1006.6,24.0,1008.9
147.2,13.135,30.114,1099.9,4.445,807.3,2.9,8.0,1006.6,47.4,1008.0
147.34,13.208,30.2,1100.0,4.4473,689.1,2.5,7.0,1007.2,47.5,1007.8
145.67,13.068,29.488,1099.8,4.3466,507.2,1.8,5.0,1007.4,43.8,1007.0
145.01,13.051,29.275,1099.5,4.2945,383.6,1.4,4.0,1007.3,43.8,1007.0
146.86,13.139,29.842,1100.0,4.3602,175.3,0.6,2.0,1007.2,29.5,1006.9
146.75,13.093,29.376,1099.6,4.2705,46.3,0.2,0.0,1006.8,48.8,1007.7
148.51,13.245,30.062,1100.1,4.3696,0.0,0.0,0.0,1006.6,48.8,1007.8
149.41,13.258,30.448,1100.1,4.4417,0.0,0.0,0.0,1006.7,33.5,1007.9
149.0,13.19,30.188,1100.0,4.3985,0.0,0.0,0.0,1006.5,30.0,1008.0
149.66,13.272,30.419,1099.9,4.4289,0.0,0.0,0.0,1006.3,0.0,1008.8
149.36,13.242,30.183,1099.9,4.4205,0.0,0.0,0.0,1006.5,0.0,1008.8
149.49,13.269,30.449,1099.9,4.4566,0.0,0.0,0.0,1007.0,0.0,1008.0
146.98,13.22,29.924,1100.1,4.4393,0.0,0.0,0.0,1007.4,0.0,1008.0
146.99,13.159,30.246,1100.1,4.5044,0.0,0.0,0.0,1007.7,0.0,1008.1
145.32,13.052,29.505,1100.0,4.4062,0.0,0.0,0.0,1008.0,5.3,1008.8
144.55,12.961,29.184,1099.7,4.3626,0.0,0.0,0.0,1008.1,2.4,1008.1
145.62,13.048,29.534,1099.9,4.4234,14.1,0.1,0.0,1007.9,3.6,1008.9
146.2,13.093,29.633,1099.9,4.4916,127.5,0.5,1.0,1007.6,40.3,1016.7
145.89,13.045,29.386,1099.8,4.4561,291.9,1.1,3.0,1007.3,14.9,1009.9
145.79,13.041,29.422,1099.7,4.4607,476.9,1.7,5.0,1006.9,24.2,1009.8
146.66,13.066,29.734,1099.9,4.4843,563.2,2.0,6.0,1006.7,76.9,1010.0
147.52,13.18,30.183,1099.9,4.5149,629.4,2.3,6.0,1006.6,43.8,1009.9
146.77,13.055,29.869,1100.0,4.4436,671.7,2.4,7.0,1006.5,48.8,1009.1
147.07,13.187,30.284,1099.9,4.4689,716.4,2.6,7.0,1006.6,49.3,1009.1
144.82,13.001,29.517,1100.0,4.3337,694.8,2.5,7.0,1006.8,48.3,1009.8
147.04,13.2,30.148,1099.9,4.4306,483.7,1.7,5.0,1006.8,50.5,1009.7
146.13,13.029,29.339,1099.8,4.2875,444.4,1.6,4.0,1007.0,80.5,1009.8
146.94,13.076,29.543,1099.8,4.3093,333.4,1.2,3.0,1007.2,47.8,1009.9
146.56,13.012,29.31,1099.4,4.2906,113.5,0.4,1.0,1007.4,40.0,1009.9
146.09,13.035,29.275,1099.7,4.2802,37.0,0.1,0.0,1007.3,40.0,1010.7
147.32,13.08,29.461,1099.8,4.2848,0.0,0.0,0.0,1007.3,40.0,1010.9
148.1,13.11,29.67,1099.8,4.2958,0.0,0.0,0.0,1007.0,0.0,1011.8
149.16,13.296,30.166,1099.8,4.3873,0.0,0.0,0.0,1006.7,0.0,1011.7
149.86,13.251,30.215,1100.3,4.3733,0.0,0.0,0.0,1006.4,0.0,1011.9
139.35,12.491,26.867,1090.5,3.9476,0.0,0.0,0.0,1006.3,0.0,1011.9
149.38,13.218,30.209,1099.5,4.4018,0.0,0.0,0.0,1006.4,0.0,1012.0
148.44,13.231,30.184,1100.1,4.4575,0.0,0.0,0.0,1006.4,5.2,1011.9
147.09,13.148,29.887,1100.1,4.4628,0.0,0.0,0.0,1006.8,38.3,1011.9
144.32,12.984,28.895,1099.6,4.3569,0.0,0.0,0.0,1007.1,40.0,1011.9
143.19,12.879,28.684,1098.5,4.324,0.0,0.0,0.0,1007.0,5.3,1012.0
142.14,12.766,28.314,1097.6,4.2815,13.1,0.0,0.0,1007.0,5.3,1012.1
146.82,13.1,29.791,1099.9,4.4636,126.7,0.5,1.0,1006.8,68.0,1012.8
146.08,13.059,29.335,1100.0,4.3819,294.2,1.1,3.0,1006.3,49.4,1012.9
146.71,13.081,29.659,1099.9,4.4338,466.0,1.7,5.0,1005.8,44.0,1013.0
146.33,13.027,29.561,1100.0,4.4104,599.3,2.2,6.0,1005.3,43.4,1012.9
146.75,13.106,29.815,1099.8,4.4389,617.8,2.2,6.0,1004.9,43.4,1012.9
145.12,12.964,29.273,1099.7,4.3461,680.8,2.5,7.0,1004.7,47.1,1012.9
145.93,13.114,29.94,1099.7,4.4279,769.8,2.8,8.0,1005.0,47.0,1012.8
145.26,13.017,29.506,1099.9,4.3799,682.3,2.5,7.0,1005.5,47.0,1012.8
147.11,13.161,30.142,1099.8,4.4355,669.6,2.4,7.0,1005.9,27.8,1012.7
144.65,12.891,28.898,1099.0,4.2623,521.9,1.9,5.0,1006.0,24.0,1012.7
145.82,13.029,29.439,1099.2,4.3216,300.0,1.1,3.0,1006.1,24.0,1012.7
145.33,12.993,29.068,1099.1,4.2776,163.1,0.6,2.0,1006.1,24.0,1012.8
148.52,13.298,30.51,1100.1,4.4612,43.1,0.2,0.0,1005.7,27.7,1012.9
148.1,13.21,30.112,1099.8,4.4015,0.0,0.0,0.0,1005.7,30.0,1013.6
149.04,13.288,30.435,1099.9,4.4257,0.0,0.0,0.0,1005.9,5.2,1013.9
148.96,13.307,30.362,1100.0,4.4303,0.0,0.0,0.0,1005.8,0.0,1013.9
130.81,11.967,24.935,1079.9,3.6935,0.0,0.0,0.0,1005.9,23.9,1014.0
138.79,12.431,26.96,1090.3,3.9843,0.0,0.0,0.0,1006.1,0.0,1013.9
149.98,13.344,30.893,1099.9,4.5301,0.0,0.0,0.0,1006.6,0.0,1013.9
148.62,13.293,30.522,1100.1,4.498,0.0,0.0,0.0,1007.0,0.0,1013.9
147.18,13.217,30.131,1099.9,4.4754,0.0,0.0,0.0,1007.1,0.0,1013.9
144.83,12.959,29.12,1099.9,4.4249,0.0,0.0,0.0,1007.2,5.3,1013.9
145.81,13.074,29.726,1099.9,4.5405,0.0,0.0,0.0,1007.1,5.8,1014.3
145.0,13.011,29.333,1100.0,4.4978,12.5,0.0,0.0,1006.9,5.3,1014.1
145.7,13.073,29.547,1099.9,4.5749,123.8,0.4,1.0,1007.0,68.0,1019.5
145.57,12.988,29.407,1099.9,4.563,271.8,1.0,3.0,1006.9,25.9,1014.7
146.11,13.079,29.585,1099.9,4.467,457.6,1.6,5.0,1007.0,81.0,1014.8
144.72,12.96,28.97,1099.8,4.3669,621.5,2.2,6.0,1007.3,81.0,1014.8
145.66,13.117,29.595,1099.9,4.453,727.9,2.6,7.0,1007.7,81.8,1014.7
144.98,12.986,29.423,1099.9,4.4321,814.8,2.9,8.0,1007.8,43.8,1014.0
146.06,13.132,29.911,1099.9,4.4855,767.5,2.8,8.0,1008.2,43.8,1013.9
146.81,13.142,29.878,1100.0,4.4509,730.8,2.6,7.0,1008.7,43.8,1013.8
147.09,13.187,30.049,1100.0,4.4586,571.1,2.1,6.0,1009.0,43.3,1013.7
145.62,13.064,29.393,1099.8,4.3498,522.7,1.9,5.0,1009.2,50.0,1012.9
145.92,13.12,29.578,1099.8,4.4032,363.2,1.3,4.0,1009.4,50.0,1012.8
145.11,13.052,29.163,1099.8,4.3376,176.1,0.6,2.0,1009.4,29.5,1012.8
146.23,13.115,29.704,1099.7,4.3922,41.5,0.1,0.0,1009.4,29.0,1012.9
147.02,13.162,29.897,1099.9,4.4059,0.0,0.0,0.0,1009.5,50.7,1013.8
148.35,13.328,30.36,1100.0,4.4743,0.0,0.0,0.0,1009.6,31.5,1013.9
147.61,13.161,29.931,1099.9,4.4254,0.0,0.0,0.0,1009.4,50.0,1013.9
148.63,13.221,30.313,1099.9,4.4771,0.0,0.0,0.0,1009.4,51.3,1014.0
148.0,13.157,29.873,1100.0,4.4234,0.0,0.0,0.0,1009.7,51.3,1014.8
149.03,13.317,30.521,1100.0,4.5056,0.0,0.0,0.0,1010.1,74.2,1014.7
146.08,13.117,29.848,1099.6,4.4498,0.0,0.0,0.0,1010.5,29.0,1014.0
148.46,13.361,30.768,1099.9,4.6102,0.0,0.0,0.0,1010.6,5.3,1013.9
148.11,13.333,30.583,1100.0,4.6058,0.0,0.0,0.0,1010.5,43.8,1013.9
145.33,13.055,29.377,1099.9,4.4397,0.0,0.0,0.0,1010.4,43.4,1013.9
146.48,13.083,29.855,1100.0,4.5125,10.8,0.0,0.0,1010.4,75.7,1014.1
145.93,13.075,29.379,1099.9,4.4427,109.4,0.4,1.0,1010.4,80.5,1014.8
146.26,13.104,29.487,1100.1,4.4644,274.4,1.0,3.0,1010.4,85.9,1014.9
147.89,13.192,30.243,1100.1,4.5723,420.9,1.5,4.0,1010.4,85.9,1014.9
147.78,13.173,30.12,1100.1,4.5564,541.4,1.9,5.0,1010.4,83.4,1014.9
147.19,13.162,29.918,1099.9,4.5056,561.3,2.0,6.0,1010.4,81.0,1014.8
146.65,13.143,29.589,1100.0,4.4483,689.8,2.5,7.0,1010.3,83.4,1014.9
147.41,13.189,29.966,1100.0,4.4751,785.3,2.8,8.0,1010.6,86.9,1014.8
146.98,13.122,29.795,1100.1,4.4416,628.2,2.3,6.0,1011.1,85.9,1014.9
148.3,13.293,30.411,1099.9,4.5269,527.6,1.9,5.0,1011.4,83.4,1014.8
147.57,13.214,30.006,1100.1,4.4484,407.8,1.5,4.0,1011.7,83.4,1014.7
148.45,13.291,30.233,1100.0,4.4734,285.4,1.0,3.0,1011.7,83.4,1014.7
147.09,13.186,29.72,1099.8,4.41,137.2,0.5,1.0,1011.7,84.5,1014.8
146.8,13.108,29.637,1099.8,4.3843,29.3,0.1,0.0,1011.3,50.0,1014.9
146.95,13.148,29.682,1100.0,4.3759,0.0,0.0,0.0,1011.2,85.9,1014.9
148.81,13.305,30.514,1100.0,4.4754,0.0,0.0,0.0,1011.5,87.1,1015.7
148.83,13.283,30.168,1100.1,4.4592,0.0,0.0,0.0,1011.5,87.1,1015.7
149.68,13.309,30.483,1100.0,4.4798,0.0,0.0,0.0,1011.4,84.8,1014.9
148.87,13.247,29.999,1100.1,4.4333,0.0,0.0,0.0,1011.7,82.4,1014.8
149.18,13.315,30.548,1100.1,4.5088,0.0,0.0,0.0,1011.9,48.3,1014.0
148.12,13.292,30.35,1100.0,4.5352,0.0,0.0,0.0,1012.0,49.5,1013.9
146.97,13.149,29.889,1099.9,4.4894,0.0,0.0,0.0,1012.1,80.5,1013.9
146.93,13.152,29.883,1100.1,4.5152,0.0,0.0,0.0,1012.3,80.5,1013.0
146.63,13.135,29.815,1099.9,4.5035,0.0,0.0,0.0,1012.2,81.0,1013.0
146.89,13.156,29.875,1100.1,4.5244,9.5,0.0,0.0,1011.9,82.1,1013.0
147.13,13.151,29.882,1099.9,4.5214,81.5,0.3,1.0,1011.8,48.8,1013.0
146.59,13.15,29.555,1099.9,4.4757,266.4,1.0,3.0,1011.5,81.0,1013.1
147.52,13.198,30.081,1099.9,4.5562,383.1,1.4,4.0,1011.3,84.5,1013.0
146.7,13.126,29.609,1100.1,4.4742,481.2,1.7,5.0,1011.1,84.5,1013.7
147.41,13.212,29.969,1100.0,4.5169,630.2,2.3,6.0,1010.7,83.3,1012.9
147.1,13.099,29.697,1099.7,4.464,743.5,2.7,7.0,1010.6,49.8,1012.9
147.16,13.121,29.811,1100.0,4.4758,726.7,2.6,7.0,1010.6,51.0,1012.8
147.51,13.163,30.025,1099.9,4.4998,529.4,1.9,5.0,1010.9,51.0,1012.0
147.37,13.197,29.914,1100.2,4.4956,503.7,1.8,5.0,1011.4,52.1,1011.9
147.42,13.236,30.016,1099.8,4.5181,345.8,1.2,3.0,1011.2,50.0,1011.9
147.39,13.184,29.911,1100.1,4.4195,264.6,1.0,3.0,1011.7,51.2,1012.6
131.72,12.09,25.084,1082.4,3.7526,128.1,0.5,1.0,1011.9,53.3,1012.7
132.02,12.045,25.135,1082.8,3.7421,23.5,0.1,0.0,1012.0,53.3,1012.9
133.07,12.15,25.243,1083.5,3.7558,0.0,0.0,0.0,1011.9,87.9,1013.0
132.92,11.978,25.148,1083.0,3.7423,0.0,0.0,0.0,1011.6,55.7,1013.0
118.62,11.148,21.838,1063.4,3.3132,0.0,0.0,0.0,1011.6,55.7,1012.9
106.85,10.322,19.071,1046.5,2.9185,0.0,0.0,0.0,1011.5,55.7,1012.9
131.53,12.047,25.185,1082.0,3.7988,0.0,0.0,0.0,1011.9,55.7,1012.3
132.42,12.147,25.553,1084.1,3.8576,0.0,0.0,0.0,1012.1,55.7,1012.9
121.5,11.324,22.921,1069.3,3.4915,0.0,0.0,0.0,1012.4,55.7,1013.0
147.91,13.317,30.28,1099.8,4.5242,0.0,0.0,0.0,1012.3,55.7,1012.2
147.4,13.269,30.023,1100.1,4.4687,0.0,0.0,0.0,1012.2,55.7,1012.9
147.94,13.3,30.2,1100.1,4.4436,7.8,0.0,0.0,1012.4,61.9,1013.0
148.1,13.23,29.95,1100.1,4.4448,82.4,0.3,1.0,1012.5,61.9,1013.1
147.66,13.192,29.892,1100.1,4.4523,224.7,0.8,2.0,1012.6,10.3,1013.9
147.16,13.117,29.649,1099.8,4.4156,419.8,1.5,4.0,1012.4,20.9,1013.9
147.51,13.177,29.801,1099.9,4.433,471.8,1.7,5.0,1012.2,26.8,1013.8
147.43,13.192,29.741,1100.0,4.4367,454.1,1.6,5.0,1012.2,46.0,1013.8
140.02,12.687,27.752,1091.7,4.1421,742.9,2.7,7.0,1012.2,46.0,1013.8
131.93,12.007,25.279,1083.4,3.8103,761.3,2.7,8.0,1012.3,32.1,1013.8
131.8,11.999,25.342,1083.3,3.8331,597.5,2.2,6.0,1012.6,32.1,1013.0
130.67,11.966,25.091,1081.9,3.8103,495.2,1.8,5.0,1012.8,68.9,1013.7
130.08,11.976,24.954,1081.2,3.7901,396.9,1.4,4.0,1012.9,68.9,1013.7
115.79,11.013,21.546,1061.0,3.3022,292.4,1.1,3.0,1012.8,34.5,1013.7
129.52,11.977,24.748,1080.1,3.7592,171.9,0.6,2.0,1012.4,30.1,1013.7
128.96,11.8,24.537,1079.2,3.7237,33.3,0.1,0.0,1012.0,25.2,1013.9
119.87,11.31,22.294,1065.9,3.3785,0.0,0.0,0.0,1011.5,14.9,1014.0
111.34,10.729,20.236,1053.8,3.0994,0.0,0.0,0.0,1011.2,75.0,1015.6
116.29,10.915,21.441,1060.7,3.2642,0.0,0.0,0.0,1010.8,8.8,1014.9
102.0,10.033,18.207,1040.7,2.8015,0.0,0.0,0.0,1010.7,8.8,1014.1
112.29,10.666,20.683,1055.6,3.1781,0.0,0.0,0.0,1010.7,8.8,1014.1
100.74,10.081,18.303,1040.4,2.8625,0.0,0.0,0.0,1010.7,8.8,1014.1
130.93,12.013,25.316,1082.7,3.8702,0.0,0.0,0.0,1010.6,8.8,1014.1
131.18,12.052,25.408,1083.1,3.8527,0.0,0.0,0.0,1010.5,8.8,1014.1
130.77,12.111,25.294,1082.4,3.8291,0.0,0.0,0.0,1010.5,8.8,1014.1
130.91,12.023,25.344,1083.1,3.9039,8.2,0.0,0.0,1010.5,8.8,1014.9
130.83,12.069,25.388,1083.2,3.9154,103.0,0.4,1.0,1010.3,11.9,1015.0
130.51,11.976,25.353,1083.0,3.8829,269.9,1.0,3.0,1010.0,11.9,1015.1
